index,price
3829,48019703.35227033
3830,12068325.53117869
3831,8379571.028751995
3832,11971038.394685859
3833,5411767.347549073
3834,7565747.517987854
3835,82214416.25786635
3836,38034312.72521582
3837,5254803.2577551
3838,41628465.88245324
3839,22744179.941782348
3840,5394943.237339983
3841,15705670.728981959
3842,8652686.896201134
3843,9602562.975290744
3844,23206875.29216266
3845,22496916.419470925
3846,27642276.486463983
3847,11664983.562774846
3848,18379791.46115383
3849,17556647.83495672
3850,94674133.33239357
3851,193538266.11562985
3852,12730519.987920918
3853,54929204.02669461
3854,13413765.593535561
3855,13501435.406406343
3856,14251668.610050999
3857,10295006.878474701
3858,8129405.873118302
3859,27026895.536091153
3860,12726450.555835579
3861,52804717.939370655
3862,16996680.490944646
3863,77518006.72506925
3864,28342077.683360625
3865,7997175.109663009
3866,42103674.15221172
3867,22458361.356253657
3868,12284149.025629839
3869,5569948.253724555
3870,14544977.816713884
3871,41046773.33975822
3872,17372836.67643055
3873,44969639.973258734
3874,4585032.980833097
3875,44454637.5340873
3876,14185408.198720794
3877,18701022.056251116
3878,8355926.68780394
3879,11196352.856298983
3880,82859054.83411422
3881,9119763.911200596
3882,12413690.114596693
3883,4935863.857854195
3884,35285119.59390445
3885,7863182.901377685
3886,12810659.366565594
3887,29560040.048711643
3888,8362051.29385109
3889,6636454.933716526
3890,30839148.105838947
3891,30919658.511885278
3892,7280970.753636717
3893,12170849.338342808
3894,9143928.120382369
3895,26945188.521837596
3896,7414518.8448464
3897,21774588.813177552
3898,8825242.54590793
3899,20721055.78793007
3900,9756186.617401697
3901,3778621.042698101
3902,5718135.011549892
3903,43499693.6333758
3904,22887364.82390911
3905,5503034.425052019
3906,52486140.93165833
3907,30924161.38000778
3908,4710251.631842984
3909,14543701.337644977
3910,62374372.49568242
3911,12711283.000743728
3912,5633644.952127098
3913,8280499.023743249
3914,8268852.116296663
3915,24449932.420757823
3916,32794446.98674272
3917,4928516.808313098
3918,15482004.198627995
3919,11686626.153213216
3920,6396643.396544822
3921,11689547.008625388
3922,30227838.623467024
3923,18189292.475356832
3924,86623313.6311983
3925,16775867.498312077
3926,27612434.246624235
3927,10414263.293090487
3928,13633632.984373016
3929,11835220.315401863
3930,188131439.6443502
3931,68686678.19043815
3932,10426028.139041068
3933,4594672.982335307
3934,10054488.413532907
3935,5093106.891363802
3936,5215590.739641604
3937,20836763.880981624
3938,67161861.12187532
3939,12694966.057006422
3940,7093481.1552008735
3941,12198919.554753616
3942,16793063.192406558
3943,9610681.585709853
3944,53584263.07946205
3945,3588723.2846725616
3946,14300326.71321716
3947,8936792.590574669
3948,7594135.879112035
3949,79526142.69416603
3950,37386673.47232042
3951,96104969.76243727
3952,25474028.963697657
3953,25480832.95031479
3954,19178113.1143202
3955,17131881.176673822
3956,12776787.474271482
3957,23052739.455745883
3958,10655947.00798226
3959,135079888.26526204
3960,28822597.94013028
3961,6918211.624504634
3962,47660009.232828155
3963,10745312.62826495
3964,13464020.803501237
3965,4164039.4570325366
3966,28205843.288879637
3967,5891728.208672456
3968,19620823.608425718
3969,54728377.730811305
3970,18704812.90253164
3971,13391650.015313307
3972,3429004.1072562165
3973,7079018.113948422
3974,14149702.689873537
3975,7794506.970746293
3976,5792884.519765663
3977,11804039.22492848
3978,14572170.802358387
3979,6047961.603923791
3980,25636155.43650588
3981,7720360.222555521
3982,4681487.164244842
3983,82101212.93003969
3984,10035741.499105088
3985,8836450.633935591
3986,13783562.374005476
3987,6383662.957711566
3988,5300932.546979076
3989,29187781.295802128
3990,31843193.918547165
3991,5356150.367673047
3992,72349615.24548347
3993,8228431.883586501
3994,152562770.17855603
3995,27864244.03766879
3996,6623854.469247641
3997,4389243.198199824
3998,41957841.44656827
3999,17489071.735314734
4000,4777239.79990461
4001,7974641.02104559
4002,5809535.243302403
4003,364146928.5026213
4004,44072751.72538334
4005,8046478.933268914
4006,36257161.19584955
4007,11701727.669511585
4008,12117542.196209459
4009,54464967.95579293
4010,25041318.168239985
4011,21585178.701629575
4012,15910369.688424
4013,98839130.6833316
4014,31085345.373898715
4015,80472409.87278628
4016,51552176.34227421
4017,57187497.98426218
4018,18642608.261413068
4019,12496556.848716212
4020,34574265.97536346
4021,5456281.857134818
4022,50470321.78657003
4023,35130794.19269001
4024,3915852.1118002934
4025,7643606.002269914
4026,35064523.00917988
4027,9791492.098654166
4028,20380367.76839554
4029,23820326.167989578
4030,14568341.608175702
4031,19083208.34855733
4032,37538027.77951324
4033,6203392.799383516
4034,5797238.454034437
4035,13732414.447768858
4036,7422868.710619655
4037,12411943.710863752
4038,19394274.56114508
4039,5344078.411318982
4040,16435803.735453557
4041,6183139.609094427
4042,68544883.38550654
4043,11996553.081173245
4044,142027830.63544312
4045,21826955.248501103
4046,10124678.594336137
4047,40988995.104087904
4048,4872031.603656708
4049,32727660.434881162
4050,7786636.654277456
4051,5298101.106177893
4052,5228715.899695035
4053,33618737.25420791
4054,11325056.516525755
4055,15908937.449729074
4056,3794774.007598128
4057,4891424.150841789
4058,7423206.777067105
4059,5900398.123122869
4060,7650618.202969493
4061,44671386.37936094
4062,4713545.721737035
4063,28878033.24416199
4064,4420482.9163532015
4065,183130530.0813408
4066,5528723.452167988
4067,8950818.945211407
4068,8532692.633249696
4069,17430635.845211405
4070,15599949.158623898
4071,11664940.948752616
4072,18530907.593184453
4073,22031631.933278937
4074,9204557.81562171
4075,4316917.434004268
4076,17200096.218765195
4077,13152354.191290203
4078,3382983.391698158
4079,21737797.81015597
4080,15469239.947853923
4081,164571170.40644205
4082,10272222.396756198
4083,25975523.73804822
4084,6256634.005232546
4085,12337291.566848427
4086,13763055.99954301
4087,6503622.531988264
4088,60007244.30717219
4089,8360342.653894085
4090,15063925.716352643
4091,14209013.78754366
4092,23173726.299752913
4093,4608824.063077318
4094,10068198.645862907
4095,37354536.13590772
4096,5182706.087430371
4097,9798646.47696575
4098,28731319.91174343
4099,33658277.80680118
4100,6122504.379553378
4101,14294273.545043342
4102,13908756.183522532
4103,4595517.482416261
4104,24038204.79320573
4105,20921514.694591947
4106,13769425.037627166
4107,410310777.57387835
4108,4759346.219440865
4109,12794377.194615869
4110,10745708.432828594
4111,43138405.29557066
4112,13442050.859672016
4113,8430442.539009726
4114,3251181.783440051
4115,22305042.733010944
4116,5567640.982354245
4117,44929155.27713385
4118,5721126.090192635
4119,8337363.207891046
4120,52769615.01684183
4121,8726420.368743928
4122,20114309.745116066
4123,7227369.222219635
4124,8492217.803264638
4125,26734575.86041899
4126,5416038.100799284
4127,9464868.324907834
4128,15367423.756188883
4129,4470927.366068239
4130,4078242.7477478166
4131,8885837.188668553
4132,4221405.899459596
4133,8263985.620324322
4134,12725063.983821016
4135,11501347.129961872
4136,187045089.51796615
4137,6678896.7203788
4138,10016919.037474498
4139,7552900.328839116
4140,37533453.36911629
4141,17736376.74073961
4142,10237904.117357042
4143,14012290.58907179
4144,16262003.269722836
4145,18102347.283030324
4146,68075994.25953496
4147,14304786.787559722
4148,6111707.789180008
4149,29442037.990934305
4150,31055080.364775147
4151,12073617.816179771
4152,14127863.521111935
4153,33605253.86259705
4154,5734373.228548423
4155,25638077.589442104
4156,9578597.881560622
4157,23713785.65217876
4158,22147802.804603845
4159,14824386.42688902
4160,7884327.790849335
4161,82567270.98992851
4162,27300390.475534428
4163,24575551.806477167
4164,10119624.372925734
4165,11421688.341754183
4166,46304652.60659859
4167,14604460.673235783
4168,20485689.93716004
4169,8988914.694194831
4170,45316770.42043083
4171,14911934.793517005
4172,49626067.7438378
4173,10024574.653885195
4174,11512839.31026448
4175,8647971.542515347
4176,8592901.264139414
4177,3940739.9856676403
4178,28582574.654323522
4179,95653651.06128176
4180,47200948.41152915
4181,10926299.954289544
4182,5456709.250991106
4183,8484940.84534086
4184,6622367.020854675
4185,41405921.74826921
4186,18648423.7040909
4187,10046965.317596393
4188,175687460.27945742
4189,62064042.805519216
4190,9814761.213677315
4191,19767944.008421157
4192,13138711.62702086
4193,16119222.02977021
4194,56999652.92942587
4195,167471083.8258127
4196,26319731.562039174
4197,13436208.526167516
4198,27038880.29235794
4199,19980681.59218233
4200,11505837.042820793
4201,20532501.141091105
4202,15325562.146416172
4203,23856088.78681665
4204,19881457.03261697
4205,5901808.610944021
4206,5144696.80597753
4207,35646543.86156573
4208,9325980.846573487
4209,4996909.022755702
4210,89084825.15383936
4211,8011250.1426162915
4212,14449149.206539165
4213,10949217.040596131
4214,116593675.5829043
4215,6071186.084081662
4216,320583698.811117
4217,4359033.219034816
4218,6948910.521671477
4219,20896482.856346224
4220,8555827.179463217
4221,7227062.7404832635
4222,34810820.55217695
4223,38155532.920671836
4224,8853852.333861439
4225,222061803.53394088
4226,19548744.90809834
4227,4595815.512243989
4228,13984308.33589082
4229,8844404.92600669
4230,5147668.969793075
4231,6224548.96138003
4232,10498904.87404721
4233,4147390.1150421514
4234,7189460.530324097
4235,38600268.777706884
4236,165395142.28475863
4237,13888487.601103408
4238,17171774.724688813
4239,148385685.73122382
4240,9196057.514357768
4241,10000683.934115788
4242,106257007.50966483
4243,34382239.26356755
4244,8594555.554014867
4245,43097849.130946435
4246,10855764.296294663
4247,54566376.76979603
4248,23380285.118770745
4249,51761488.21359108
4250,14986126.406764159
4251,14600595.623663755
4252,44323004.69346449
4253,9512471.132781886
4254,48433555.63781324
4255,8758723.336314056
4256,6706211.875431332
4257,20664196.2957687
4258,14214240.757280327
4259,16690826.887311885
4260,48746305.53334498
4261,29960274.567953687
4262,21560008.836005576
4263,4883987.817628871
4264,16528450.95852677
4265,3728450.164252422
4266,8131967.988598867
4267,88436831.75991558
4268,7923217.4039999945
4269,23380246.09938329
4270,10730913.512363654
4271,7177604.29774545
4272,118582929.3681897
4273,7098660.092609906
4274,93589729.18792582
4275,17408611.827326767
4276,4916475.314115905
4277,5746260.600644674
4278,92070307.71108156
4279,14377450.516939048
4280,86854182.58663273
4281,23359874.008359484
4282,21034048.13569541
4283,11039237.725199394
4284,41139738.641302235
4285,14815316.359666502
4286,11369347.625332853
4287,20872387.15205794
4288,8878978.487155532
4289,47640211.07107892
4290,5792193.30760929
4291,101807416.95726411
4292,4274104.465583141
4293,11480806.321073951
4294,15481966.5274707
4295,10445662.799469918
4296,9855556.717711184
4297,22643714.059055217
4298,10372685.153563522
4299,4474346.593159013
4300,4926536.287838779
4301,12747167.459265107
4302,24566327.828974374
4303,7019543.3874231735
4304,66692628.50274618
4305,58746807.34308117
4306,94435106.0196319
4307,35667752.18949643
4308,197242193.11542726
4309,23990041.462353367
4310,48063455.78070548
4311,37324993.38542593
4312,21513353.16922362
4313,16865313.25736333
4314,4327345.615910441
4315,18429366.98074473
4316,12517284.371581947
4317,22470184.866493188
4318,69774913.3548376
4319,8877662.002936825
4320,6846389.356014464
4321,28394316.904876027
4322,80010905.28174293
4323,117137300.62138647
4324,33215318.269304186
4325,13303297.690761993
4326,17890623.185646072
4327,23144386.446140476
4328,13298645.855684256
4329,12385310.0070503
4330,14768477.182340922
4331,30302492.208571408
4332,95332603.74915896
4333,38217581.10271449
4334,9873762.23428727
4335,6280087.876941701
4336,4966757.6193118775
4337,11830323.783085741
4338,101039707.19585742
4339,7521302.946139721
4340,8434528.326893967
4341,5396061.574828728
4342,13475417.263438605
4343,17352650.406569663
4344,4560120.890783073
4345,7380861.896094501
4346,4938385.544707022
4347,5085510.55290916
4348,4638208.513287796
4349,36330044.4038633
4350,15275229.098889261
4351,17937747.87347071
4352,218207815.32345137
4353,10473427.258695127
4354,47992239.52127107
4355,13506666.459793683
4356,12035091.098197188
4357,29260302.29833993
4358,201570818.34383786
4359,37266246.80250522
4360,7857653.422560507
4361,6127327.358954491
4362,28416846.834499836
4363,5267888.151080772
4364,26016945.144398805
4365,15189848.238382053
4366,18358279.87896226
4367,38497975.921681054
4368,5780505.331210398
4369,7200543.544751525
4370,10096550.686195714
4371,11703942.301619228
4372,3607188.9436259563
4373,16988487.292369276
4374,77423029.62663181
4375,4677794.96787515
4376,56530667.431055084
4377,21802966.154019244
4378,7610910.101961705
4379,15459240.678382192
4380,111377839.82004303
4381,25875484.95377993
4382,9355842.882255532
4383,53560340.28902888
4384,11684435.07806924
4385,16983058.23459576
4386,10211693.920795029
4387,116581233.3685966
4388,18445399.97321321
4389,15809821.447332243
4390,5427319.9507314665
4391,4020247.7071136157
4392,9602007.281273238
4393,30010337.69749619
4394,5685456.884230415
4395,12756534.832619216
4396,12725719.336398553
4397,14495412.019405372
4398,4618549.383146165
4399,95217331.26529308
4400,4234729.146813871
4401,8986457.983925045
4402,15767297.61169348
4403,9072968.057270622
4404,63781571.941299364
4405,4232252.688430952
4406,14267178.196259925
4407,8456805.614094216
4408,8493620.1051066
4409,10228422.903805906
4410,11540660.409429092
4411,79789503.57793568
4412,35957194.26485882
4413,12646910.059592951
4414,107903061.4274199
4415,6979597.861568386
4416,14746389.539712887
4417,33630327.9109273
4418,9168413.3907507
4419,6328881.627895681
4420,20782304.147484086
4421,9345223.60025016
4422,31098342.691458378
4423,14585362.404224427
4424,17871309.986967515
4425,14062665.038916497
4426,26435073.319667306
4427,3354771.7087641503
4428,3225395.2714289054
4429,4871983.500740733
4430,11499648.450851848
4431,24161125.732657842
4432,127554464.18582726
4433,223983193.95614398
4434,6574973.864922368
4435,3816999.7415459873
4436,32914040.851808477
4437,16344016.552304305
4438,6154188.43562703
4439,8424350.957414145
4440,6390671.443633219
4441,5868216.736999826
4442,8289011.88512005
4443,25777525.916143663
4444,12030361.031252759
4445,9798971.978300635
4446,27690752.194033973
4447,7622839.029299315
4448,20032701.35025304
4449,40648867.2540977
4450,25565331.830652796
4451,8658023.783141907
4452,30002147.303276468
4453,10223615.67869576
4454,25967331.052048124
4455,21185982.211318735
4456,5962082.6360710375
4457,8373814.953797497
4458,28668746.980262924
4459,44677155.81560186
4460,33474921.194399532
4461,9730112.901706692
4462,14434877.236713508
4463,7590656.772362255
4464,23846664.264460884
4465,3560867.2774680355
4466,47799484.890717484
4467,36726304.618074626
4468,114188033.57856965
4469,9774518.397050995
4470,6962779.365573366
4471,20264229.508138683
4472,31804392.67341047
4473,7303349.240623836
4474,89398681.19278562
4475,13652641.432426333
4476,31208378.953335773
4477,11081051.861184811
4478,7797758.652923043
4479,4518095.735567095
4480,23626832.33772127
4481,19451086.19124266
4482,22817308.415345475
4483,43788368.24810432
4484,10006658.564721353
4485,11824491.624898648
4486,16555615.567584293
4487,4879933.899886917
4488,66760928.00214454
4489,4133634.3918157048
4490,307889514.4356869
4491,4154070.3006034982
4492,152427222.0743958
4493,3780978.8524926333
4494,60160230.230175644
4495,5659910.944730599
4496,6076272.241280757
4497,100679780.34854949
4498,23754172.686572224
4499,5423712.486316651
4500,3790511.958962247
4501,5361312.837186048
4502,14931025.832522528
4503,11015849.127689082
4504,40671746.83597165
4505,19445981.861802842
4506,29669970.60924027
4507,8990201.773729855
4508,4979653.904085642
4509,35529597.90725689
4510,12953730.82968305
4511,4262427.589538248
4512,7396081.82306296
4513,240391913.82644933
4514,9289402.69117446
4515,10386107.420286696
4516,22367661.274553183
4517,4284196.911000432
4518,16116839.631870238
4519,9772067.639947373
4520,6646223.1057950435
4521,4917529.3641113555
4522,9226140.477515984
4523,5429329.945468059
4524,7365187.235515289
4525,63165035.57841278
4526,9119022.177109728
4527,24258742.735182885
4528,5193657.621747406
4529,17228172.278081466
4530,10583865.204312544
4531,10394781.877820484
4532,20899236.841135982
4533,12823011.811050143
4534,8250329.410482521
4535,9303638.270499662
4536,138453406.30551913
4537,31989571.791972507
4538,6381870.72451214
4539,19086868.920242622
4540,3883030.037801012
4541,9998586.220715387
4542,19821555.83535471
4543,8577247.658546505
4544,4045771.798115086
4545,153169943.18620512
4546,17099187.486273263
4547,38695555.81777841
4548,10750610.294609778
4549,7082288.03935712
4550,115418672.43673313
4551,7065276.404929261
4552,11827194.358719738
4553,5846397.807514708
4554,25534223.88414394
4555,22580272.868918892
4556,59122572.64802516
4557,4068375.1791258017
4558,26565760.65504892
4559,15742038.56731484
4560,9570339.075261014
4561,39428629.711357124
4562,6722092.8709326545
4563,5155640.738841179
4564,12472226.158991711
4565,18480699.787007857
4566,22176371.666705962
4567,41526947.46779389
4568,12755164.614619745
4569,106390234.83017235
4570,26799881.916305125
4571,7167200.127252144
4572,7239003.794768454
4573,9554062.902924815
4574,30893004.657142874
4575,46794254.418120705
4576,25602266.722174823
4577,21301436.109804973
4578,69254186.40667877
4579,72107684.74336539
4580,24905542.791644324
4581,43142124.01821714
4582,27817490.94327594
4583,47207856.54353912
4584,6488115.79507696
4585,49159061.481583856
4586,13793992.367708143
4587,5309195.019111663
4588,5468767.342350979
4589,14608320.847415743
4590,7762802.644716854
4591,7916399.552250014
4592,34082654.29003788
4593,29740484.586810213
4594,38635832.95327695
4595,11887760.38191086
4596,55428698.83570502
4597,5679719.825351915
4598,19081763.647231232
4599,8962602.604779689
4600,41613266.49376891
4601,8178691.9426454585
4602,3727023.184293795
4603,24884327.507059004
4604,9031203.571630076
4605,77616043.96185347
4606,7533606.60982147
4607,6814295.765912312
4608,4875009.320548181
4609,31953068.275682297
4610,19961478.300008804
4611,5365668.005170643
4612,9181937.261650903
4613,30551274.567632265
4614,22332048.417936217
4615,17469177.849281654
4616,63797280.924355656
4617,85265542.30746196
4618,7755991.307527553
4619,8085186.2275884515
4620,11538965.414324557
4621,4232050.636312566
4622,6063788.953758494
4623,65479343.50312179
4624,27272282.338120826
4625,78525359.3063704
4626,12653313.152157374
4627,15995505.528382646
4628,3937289.2267729933
4629,26529820.571223743
4630,36584436.48880018
4631,41788108.81043193
4632,55472974.800293945
4633,20521778.713611666
4634,5072904.0139071625
4635,5346483.3092175955
4636,125641168.30028369
4637,29770641.87012008
4638,45517868.67873897
4639,76849773.24154027
4640,76526738.17000727
4641,34234564.70095922
4642,11925332.119006814
4643,22743797.75449855
4644,5748646.148015863
4645,5950548.734546315
4646,32876630.319564555
4647,9206406.039000396
4648,82294480.86264347
4649,16519986.850398986
4650,14611267.624470571
4651,6392974.959925666
4652,22038769.250397764
4653,27274615.7765058
4654,3885613.4125965047
4655,7647632.888660512
4656,4666968.140710785
4657,11288950.681275623
4658,7532366.955601086
4659,4726150.536040325
4660,52065614.487637445
4661,28640263.262707867
4662,12782940.471832428
4663,6465905.746290892
4664,17714726.739728764
4665,10841366.040761976
4666,6754886.512878022
4667,8591098.12353281
4668,52094886.6886977
4669,12960270.883398473
4670,26078395.30201971
4671,12749706.594780153
4672,10623805.246725148
4673,20683216.115236282
4674,82266910.70489265
4675,39336685.66756525
4676,22992005.214961745
4677,51055139.03187295
4678,31900654.26042509
4679,21557481.56034193
4680,171291149.84570643
4681,11904176.700411761
4682,118678824.68296959
4683,10814154.356093679
4684,20424682.157748707
4685,203856838.07863557
4686,27789645.386757527
4687,24934388.96452652
4688,3949617.5168185425
4689,11508062.734451555
4690,3652426.990042946
4691,10439972.808384394
4692,19337189.901456643
4693,29442616.086225007
4694,5685007.559184794
4695,6363389.63388607
4696,41454423.47091584
4697,8383785.995941601
4698,5024086.595809489
4699,17719372.91384159
4700,18012641.803081628
4701,3907101.3746703616
4702,66489830.41783922
4703,29530803.13162523
4704,5791388.119018023
4705,7840030.839680621
4706,10323398.186483126
4707,40004661.54117023
4708,41830633.29571441
4709,68386610.54901034
4710,21283530.81812267
4711,101500614.520582
4712,28678728.167223006
4713,24705333.339953322
4714,26426524.454306033
4715,4830573.246209771
4716,13777283.764067076
4717,20187716.22270145
4718,7342201.359354765
4719,63115373.004882656
4720,6209433.527321553
4721,30944603.304536164
4722,49822623.32383919
4723,14922923.603617424
4724,110556869.47584952
4725,10612239.349786887
4726,7789868.115344008
4727,8793348.989373703
4728,19306892.29541524
4729,6421308.340657476
4730,17873987.599556405
4731,15055277.880485328
4732,24588660.29586984
4733,36630857.75887134
4734,6406835.339813257
4735,30247912.059773102
4736,11311663.970531505
4737,7925609.919666156
4738,32872066.39361537
4739,16581991.228010323
4740,32012976.317723133
4741,10486575.611567477
4742,51995839.56270886
4743,21847058.487960484
4744,15297659.105962431
4745,24694170.292495333
4746,4863947.123698032
4747,3916775.6738064094
4748,13572273.174410148
4749,24681601.283062793
4750,38192457.27987124
4751,7484445.694625707
4752,7195110.471278866
4753,21312298.360732943
4754,10532702.71611464
4755,150861245.88178974
4756,15379376.291206691
4757,22110143.56004431
4758,23555484.412583917
4759,5335825.128391408
4760,5295827.269091581
4761,9217073.006645191
4762,22217630.05479775
4763,25117354.926358115
4764,53960983.97377277
4765,9895367.31670676
4766,18060365.713021766
4767,9093767.223901263
4768,202497411.62830102
4769,6358503.670843356
4770,5850756.3009503465
4771,15567360.690031148
4772,4974195.371450186
4773,4818366.459974135
4774,30678897.410718158
4775,8421716.540594196
4776,166911003.43974954
4777,4993053.646601668
4778,192780580.62090382
4779,5415808.722637332
4780,22445560.20163316
4781,258368032.33847067
4782,63490596.317181066
4783,4240170.246734856
4784,33216670.548829056
4785,29283417.59055075
4786,9729250.783003801
4787,17589938.856442373
4788,8352672.368886743
4789,8452810.3024938
4790,55451887.582486436
4791,64704371.864506155
4792,18587687.75539351
4793,405613263.2954049
4794,12579415.745170485
4795,13942566.204499343
4796,28564332.20606583
4797,4106917.497001907
4798,28618153.49228393
4799,49054647.82176908
4800,7993744.88630888
4801,10834680.446626773
4802,27558277.601244386
4803,34231386.05552572
4804,14486618.263138695
4805,7309700.567689448
4806,4372784.577167917
4807,55318182.0893541
4808,163787079.8349187
4809,34375672.83281036
4810,4287014.286248432
4811,24092097.23438729
4812,42437248.400460936
4813,11680371.917304926
4814,11776924.329804638
4815,16906189.51409886
4816,56297066.477530934
4817,41766504.33222077
4818,62288957.658745624
4819,20890920.163826656
4820,7680827.083057066
4821,5515811.243364018
4822,21169949.5207955
4823,10740673.771971244
4824,4000489.816705873
4825,16042548.891121646
4826,13087360.435958471
4827,24429766.98860505
4828,18273228.57194337
4829,8964866.648036627
4830,6150563.921032383
4831,8067473.386967643
4832,43988575.341514066
4833,5859851.990897109
4834,17812301.538174618
4835,25199044.242963362
4836,23575476.490822338
4837,5823199.414186859
4838,6264164.08965933
4839,6127389.150285426
4840,6968896.781593405
4841,9388605.000446176
4842,34317478.0220613
4843,4777894.683431313
4844,8629046.020204045
4845,61416413.725435555
4846,19919341.015967004
4847,40543212.447215214
4848,7509329.118307139
4849,4840073.865532756
4850,10693489.128469616
4851,27609894.811135866
4852,19733952.93206718
4853,8441139.083820606
4854,6491505.682490599
4855,16992538.657981154
4856,38826930.126950935
4857,7216139.346767753
4858,103381056.01425512
4859,18746678.91909153
4860,14739942.679334184
4861,10328719.062632283
4862,6471038.645305252
4863,7639054.351820914
4864,23481092.409330692
4865,14678394.109335868
4866,47028276.02044604
4867,19726406.684723422
4868,24156860.882986058
4869,6755642.959347542
4870,17603539.19495631
4871,124043437.07641181
4872,10237540.987548048
4873,17966453.941619676
4874,159725497.36619654
4875,32398376.69312331
4876,13057564.06857442
4877,74880304.79489435
4878,20504758.45011189
4879,51955221.000570066
4880,16134073.102831507
4881,6448089.9256836185
4882,18090407.83125627
4883,35866623.45987234
4884,23218315.403385792
4885,26810423.29998586
4886,42996948.26090746
4887,56062519.849070415
4888,29380745.084934372
4889,6224876.286298127
4890,5351738.831008242
4891,15479972.33992789
4892,4289027.355296624
4893,12021489.45295626
4894,5580526.003936798
4895,26329154.745097086
4896,5152519.360306514
4897,65799199.278889254
4898,51931903.50206176
4899,15783188.432729453
4900,5294365.508697042
4901,31551220.11512176
4902,27261904.19941985
4903,5081789.8081974825
4904,6742505.260159803
4905,16646678.430737866
4906,14548813.50287701
4907,5221831.831994674
4908,5269048.0970932245
4909,9829188.394055188
4910,10948503.134318106
4911,6180672.492250619
4912,9582918.316438256
4913,4075739.9078094815
4914,6460616.081341329
4915,9373331.391584598
4916,17314894.675072223
4917,7180814.854239194
4918,29265530.866246108
4919,11741719.82238201
4920,4347305.436216323
4921,14581447.535188489
4922,4190969.598092392
4923,7414926.433850718
4924,87202452.09797099
4925,4142003.0229031243
4926,22428914.138048798
4927,4769150.753659069
4928,110510306.92937905
4929,6931479.871381851
4930,4196024.768125968
4931,53335681.02237553
4932,7527488.024256913
4933,27063236.422661677
4934,8296710.434951857
4935,9732290.782880738
4936,139236911.6819436
4937,6542023.58382041
4938,4081953.4778155233
4939,58548605.77361416
4940,57441501.44545987
4941,47315081.55486032
4942,75862947.63720846
4943,21906692.554281354
4944,10707791.954596123
4945,15304936.112536684
4946,11258176.550879095
4947,21578300.040764857
4948,25824683.230186377
4949,17388212.57983265
4950,16088751.142450707
4951,26570665.59362128
4952,16537994.896901898
4953,5154929.754607025
4954,7419124.643260974
4955,4910506.494431978
4956,30877966.169197835
4957,40050910.75879216
4958,23156060.41256201
4959,17212324.22343341
4960,5947758.610092845
4961,8411071.922062475
4962,12600333.349959277
4963,5818136.12817283
4964,5033373.65766383
4965,49412342.096286
4966,55251578.70041669
4967,15542787.64514159
4968,22504425.757373814
4969,12617309.492214002
4970,10294661.39057087
4971,12252685.157386787
4972,17988746.00031084
4973,32816475.88012648
4974,9026111.512769379
4975,17574492.828550022
4976,10707099.333279237
4977,37443267.02825157
4978,33797312.06548747
4979,18387580.3846253
4980,5708448.19446968
4981,22214588.955591105
4982,4950648.825981862
4983,21030128.624772448
4984,33237599.506329384
4985,5285857.907454092
4986,55990738.88379062
4987,42308770.5242163
4988,7040387.963253477
4989,12444436.495671488
4990,7553654.113112036
4991,4293256.974003897
4992,65195156.96512662
4993,33392785.521508437
4994,7948296.729673785
4995,22793737.636905577
4996,5421325.426937878
4997,8373729.014715575
4998,16780854.262837127
4999,15924446.562070273
5000,4891234.436901672
5001,13354631.564045178
5002,7881644.4090066105
5003,12009076.55621487
5004,16395545.417371301
5005,10678469.875415225
5006,38326407.455711156
5007,10447543.075570583
5008,6559123.771832909
5009,27252188.692660227
5010,5137466.250490434
5011,26285057.020112395
5012,12903169.270500103
5013,10327477.733832067
5014,90808474.09934771
5015,50597770.54772034
5016,11253522.661303254
5017,26130728.06453026
5018,17095221.478134897
5019,7399130.249586067
5020,20160680.014578883
5021,6137268.457750114
5022,57880910.11645868
5023,4955542.395009819
5024,4855143.430143076
5025,3915110.074962847
5026,10153291.481238687
5027,16241420.704206873
5028,12834526.170169218
5029,31463939.51722061
5030,120947803.26031308
5031,7481019.812924423
5032,5391115.91678031
5033,79866448.12771681
5034,3508204.254974616
5035,13256757.050625132
5036,6105978.059020189
5037,26814487.80730439
5038,10060780.960741103
5039,7711049.52404329
5040,136204719.62641522
5041,5748747.481558385
5042,5897242.631210234
5043,14865345.008496158
5044,6457402.553234443
5045,13280235.54257215
5046,36189378.52212629
5047,5008866.927016287
5048,32374964.72274056
5049,99151892.9490794
5050,17862256.36826764
5051,13511397.681517158
5052,19037359.582624793
5053,29715111.471464258
5054,6854981.326258327
5055,11826305.588314366
5056,60912417.70836106
5057,6160528.06263836
5058,46783960.75162127
5059,33312241.73928579
5060,8219823.598383624
5061,8053920.179467162
5062,14499731.093354646
5063,8189504.756721177
5064,14075543.61735534
5065,18151741.77898515
5066,11395682.551903592
5067,7994739.731536276
5068,36251234.20657448
5069,12385148.88079885
5070,11979073.043638034
5071,11409511.765612995
5072,14134474.622352043
5073,5476213.468290508
5074,11185374.451207602
5075,27773838.313595627
5076,4497586.402790118
5077,41812259.4247573
5078,53164374.39528483
5079,14404560.627945643
5080,6462432.690818777
5081,24576874.934452303
5082,15067475.856827913
5083,21824066.87312904
5084,12459948.931625336
5085,13765652.534350669
5086,7498957.170500606
5087,10419061.953802109
5088,5429721.615514264
5089,17418347.298285816
5090,53636047.015987724
5091,49438136.52071562
5092,6370982.115602149
5093,7461858.396303743
5094,6703677.776343812
5095,6230910.3081885325
5096,10917893.629593424
